1314, 29, ORL, IND, 1, 
1718, 56, BOS, IND, -1, 
1718, 56, ORL, PHI, 1, 
1718, 56, LAC, SAC, -1, 
1718, 56, MIL, UTA, 1, 
1718, 56, POR, WAS, -1, 
1718, 57, MIA, CHI, -1, 
1718, 57, BRK, MEM, -1, 
1718, 57, PHO, MIN, 1, 
1718, 58, DET, BOS, -1, 
1718, 58, SAC, GSW, -1, 
1718, 58, BRK, HOU, 1, 
1718, 58, ORL, IND, 1, 
1718, 58, LAL, LAC, 1, 
1718, 58, POR, NYK, -1, 
1718, 58, CLE, PHI, -1, 
1718, 58, DAL, SAS, 1, 
1718, 59, PHO, CHI, -1, 
1718, 59, MIA, CLE, 1, 
1718, 59, WAS, MIN, -1, 
1718, 59, MIL, SAC, -1, 
1718, 59, DEN, UTA, 1, 
1718, 60, BRK, DAL, -1, 
1718, 60, PHO, DET, 1, 
1718, 60, IND, HOU, 1, 
1718, 60, GSW, LAL, -1, 
1718, 60, MIN, NOP, -1, 
1718, 60, MIA, NYK, 1, 
1718, 60, OKC, ORL, 1, 
1718, 60, WAS, PHI, 1, 
1718, 60, MEM, SAS, 1, 
1718, 60, CHO, TOR, 1, 
1718, 61, CLE, ATL, -1, 
1718, 61, PHI, BOS, 1, 
1718, 61, CHI, DEN, 1, 
1718, 61, UTA, LAC, -1, 
1718, 61, MIL, POR, -1, 
1718, 62, SAC, CHI, -1, 
1718, 62, SAS, MEM, -1, 
1718, 62, CHO, MIA, 1, 
1718, 62, MIN, OKC, 1, 
1718, 62, GSW, ORL, -1, 
1718, 62, IND, TOR, 1, 
1718, 62, NOP, UTA, 1, 
1718, 62, DET, WAS, 1, 
1718, 63, PHO, BOS, 1, 
1718, 63, ATL, BRK, -1, 
1718, 63, MEM, CLE, 1, 
1718, 63, LAC, DAL, 1, 
1718, 63, LAL, DEN, 1, 
1718, 63, SAC, MIL, 1, 
1718, 63, DET, PHI, 1, 
1718, 63, NOP, POR, -1, 
1718, 64, HOU, LAL, -1, 
1718, 64, GSW, MIA, -1, 
1718, 64, LAC, MIN, 1, 
1718, 64, ORL, NYK, -1, 
1718, 64, SAS, OKC, 1, 
1718, 65, BRK, ATL, -1, 
1718, 65, MIL, BOS, 1, 
1718, 65, CLE, CHI, -1, 
1718, 65, ORL, CHO, 1, 
1718, 65, DEN, DAL, 1, 
1718, 65, NYK, IND, 1, 
1718, 65, MIN, MEM, 1, 
1718, 65, GSW, NOP, -1, 
1718, 65, PHO, PHI, -1, 
1718, 65, DET, SAS, 1, 
1718, 65, WAS, UTA, 1, 
1718, 66, UTA, OKC, 1, 
1718, 66, WAS, POR, -1, 
1718, 66, PHO, TOR, 1, 
1718, 67, DAL, BOS, 1, 
1718, 67, GSW, CHO, -1, 
1718, 67, SAC, CLE, 1, 
1718, 67, CHI, IND, 1, 
1718, 67, MIN, LAC, -1, 
1718, 67, DET, MIL, 1, 
1718, 67, DEN, NOP, 1, 
1718, 67, MEM, NYK, 1, 
1718, 67, ATL, ORL, 1, 
1718, 67, MIA, SAS, 1, 
1718, 68, OKC, BRK, 1, 
1718, 68, LAL, PHI, -1, 
1718, 68, WAS, PHO, -1, 
1718, 68, HOU, UTA, -1, 
1718, 69, CHI, CHO, -1, 
1718, 69, GSW, DET, -1, 
1718, 69, CLE, IND, 1, 
1718, 69, TOR, MEM, -1, 
1718, 69, DAL, MIL, 1, 
1718, 69, SAC, NOP, -1, 
1718, 69, DEN, ORL, -1, 
1718, 69, BOS, SAS, 1, 
1718, 70, ORL, ATL, 1, 
1718, 70, MIA, BRK, -1, 
1718, 70, NYK, CHI, 1, 
1718, 70, LAL, CHO, -1, 
1718, 70, PHI, CLE, 1, 
1718, 70, WAS, LAC, 1, 
1718, 70, OKC, MEM, -1, 
1718, 70, UTA, MIL, 1, 
1718, 70, SAS, PHO, -1, 
1718, 70, HOU, POR, -1, 
1718, 71, BOS, DET, -1, 
1718, 71, DEN, IND, 1, 
1718, 71, DAL, MIN, 1, 
1718, 71, PHI, NOP, 1, 
1718, 71, ATL, NYK, 1, 
1718, 71, TOR, SAC, -1, 
1718, 72, BOS, CHI, 1, 
1718, 72, POR, GSW, 1, 
1718, 72, NOP, HOU, 1, 
1718, 72, TOR, LAC, 1, 
1718, 72, MIA, MEM, -1, 
1718, 72, CHO, OKC, -1, 
1718, 73, WAS, BRK, 1, 
1718, 73, ATL, CLE, 1, 
1718, 73, SAS, DAL, 1, 
1718, 73, DEN, DET, -1, 
1718, 73, PHI, MIN, -1, 
1718, 73, LAL, NYK, 1, 
1718, 73, PHO, SAC, 1, 
1718, 74, DEN, BOS, 1, 
1718, 74, UTA, CHI, 1, 
1718, 74, CHO, HOU, 1, 
1718, 74, OKC, IND, -1, 
1718, 74, POR, MIA, -1, 
1718, 74, MIL, NOP, 1, 
1718, 74, LAC, ORL, -1, 
1718, 74, TOR, PHO, -1, 
1718, 74, MEM, WAS, 1, 
1718, 75, DET, ATL, -1, 
1718, 75, NYK, BRK, -1, 
1718, 75, LAL, CLE, 1, 
1718, 75, DAL, GSW, 1, 
1718, 75, SAC, MIN, 1, 
1718, 76, UTA, BOS, -1, 
1718, 76, MIA, CHO, -1, 
1718, 76, NOP, DEN, 1, 
1718, 76, SAS, HOU, 1, 
1718, 76, DET, IND, -1, 
1718, 76, ATL, MEM, 1, 
1718, 76, CHI, MIL, -1, 
1718, 76, POR, ORL, -1, 
1718, 76, OKC, PHI, -1, 
1718, 76, BRK, TOR, 1, 
1718, 76, LAC, WAS, 1, 
1718, 77, POR, CHO, -1, 
1718, 77, UTA, CLE, 1, 
1718, 77, MIL, HOU, 1, 
1718, 77, BOS, MEM, -1, 
1718, 77, LAC, MIA, 1, 
1718, 77, PHO, MIN, -1, 
1718, 77, OKC, NYK, 1, 
1718, 77, DAL, SAS, 1, 
1718, 78, IND, BRK, -1, 
1718, 78, ORL, DET, 1, 
1718, 78, SAC, TOR, 1, 
1718, 78, CLE, WAS, -1, 
1718, 79, MIA, ATL, 1, 
1718, 79, PHI, CHI, 1, 
1718, 79, NYK, CHO, 1, 
1718, 79, PHO, DAL, -1, 
1718, 79, UTA, HOU, 1, 
1718, 79, BOS, IND, -1, 
1718, 79, GSW, LAL, -1, 
1718, 79, POR, MIN, 1, 
1718, 79, DEN, OKC, 1, 
1718, 79, LAC, SAS, 1, 
1718, 80, CLE, MIL, 1, 
1718, 80, SAC, PHI, -1, 
1718, 80, NOP, WAS, 1, 
1718, 81, IND, ATL, -1, 
1718, 81, MIA, BOS, -1, 
1718, 81, SAC, BRK, -1, 
1718, 81, ORL, CHI, 1, 
1718, 81, TOR, CHO, -1, 
1718, 81, DET, DAL, 1, 
1718, 81, MIN, DEN, -1, 
1718, 81, MEM, GSW, 1, 
1718, 81, LAL, HOU, -1, 
1718, 81, PHO, LAC, 1, 
1718, 81, UTA, OKC, 1, 
1718, 81, SAS, POR, -1, 
1718, 82, CHI, CLE, 1, 
1718, 82, BOS, NYK, 1, 
1718, 82, TOR, PHI, -1, 
1718, 82, MEM, PHO, 1, 
1718, 82, SAS, UTA, 1, 
1718, 83, WAS, BRK, 1, 
1718, 83, NYK, DET, 1, 
1718, 83, LAL, GSW, 1, 
1718, 83, LAC, HOU, -1, 
1718, 83, DAL, MIA, 1, 
1718, 83, CHO, MIL, 1, 
1718, 83, ATL, OKC, 1, 
1718, 83, NOP, ORL, -1, 
1718, 83, DEN, POR, -1, 
1718, 84, DAL, ATL, 1, 
1718, 84, CHI, BOS, 1, 
1718, 84, MIL, CHO, 1, 
1718, 84, DEN, GSW, -1, 
1718, 84, BRK, IND, 1, 
1718, 84, POR, LAL, -1, 
1718, 84, LAC, MEM, 1, 
1718, 84, NOP, MIA, -1, 
1718, 84, MIN, PHO, -1, 
1718, 84, SAS, SAC, -1, 
1718, 84, PHI, TOR, 1, 
1718, 84, OKC, UTA, -1, 
1718, 84, ORL, WAS, 1, 
1718, 86, WAS, BOS, -1, 
1718, 86, CLE, GSW, 1, 
1718, 86, MIN, LAL, -1, 
1718, 86, PHI, NYK, -1, 
1718, 86, HOU, OKC, 1, 
1718, 87, TOR, DAL, 1, 
1718, 87, UTA, DEN, 1, 
1718, 87, IND, DET, 1, 
1718, 87, SAC, LAC, 1, 
1718, 87, ORL, MIA, 1, 
1718, 87, CHI, MIL, -1, 
1718, 87, MEM, PHO, 1, 
1718, 87, BRK, SAS, 1, 
1718, 88, WAS, ATL, 1, 
1718, 88, NYK, CHI, 1, 
1718, 88, BOS, CHO, -1, 
1718, 88, UTA, GSW, 1, 
1718, 88, DAL, IND, -1, 
1718, 88, MEM, LAL, -1, 
1718, 88, DEN, MIN, 1, 
1718, 88, BRK, NOP, 1, 
1718, 88, TOR, OKC, 1, 
1718, 88, CLE, SAC, 1, 
1718, 89, HOU, BOS, 1, 
1718, 89, MIN, MIL, 1, 
1718, 89, DET, ORL, 1, 
1718, 89, PHI, POR, 1, 
1718, 89, NYK, SAS, 1, 
1718, 90, IND, CHI, 1, 
1718, 90, CHO, GSW, -1, 
1718, 90, LAC, LAL, -1, 
1718, 90, BRK, MIA, -1, 
1718, 90, DAL, NOP, -1, 
1718, 90, MIL, OKC, -1, 
1718, 90, PHO, SAC, -1, 
1718, 90, ATL, TOR, 1, 
1718, 90, HOU, WAS, 1, 
1718, 91, POR, ATL, 1, 
1718, 91, PHI, DEN, -1, 
1718, 91, SAS, DET, 1, 
1718, 91, MEM, GSW, 1, 
1718, 91, NYK, NOP, -1, 
1718, 91, MIA, ORL, -1, 
1718, 91, CLE, UTA, 1, 
1718, 92, BRK, BOS, 1, 
1718, 92, LAL, HOU, 1, 
1718, 92, MIN, IND, -1, 
1718, 92, CHO, LAC, 1, 
1718, 92, DAL, OKC, -1, 
1718, 92, PHI, PHO, -1, 
1718, 92, MEM, SAC, -1, 
1718, 92, CHI, WAS, 1, 
1718, 93, ORL, BRK, 1, 
1718, 93, POR, CHI, -1, 
1718, 93, LAL, MIN, 1, 
1718, 93, MIL, TOR, 1, 
1718, 94, POR, CLE, 1, 
1718, 94, MEM, LAC, 1, 
1718, 94, SAS, NYK, -1, 
1718, 94, ATL, PHO, 1, 
1718, 94, CHO, SAC, -1, 
1718, 95, CLE, BOS, 1, 
1718, 95, MIN, BRK, 1, 
1718, 95, TOR, CHI, -1, 
1718, 95, GSW, DAL, -1, 
1718, 95, PHO, DEN, 1, 
1718, 95, OKC, LAL, -1, 
1718, 95, DET, MIA, 1, 
1718, 95, IND, MIL, 1, 
1718, 95, HOU, ORL, -1, 
1718, 95, SAS, PHI, 1, 
1718, 95, NOP, UTA, -1, 
1718, 95, NYK, WAS, 1, 
1718, 96, GSW, HOU, -1, 
1718, 96, OKC, LAC, -1, 
1718, 97, MIN, BOS, 1, 
1718, 97, CHI, DAL, -1, 
1718, 97, UTA, DEN, 1, 
1718, 97, CHO, LAL, -1, 
1718, 97, WAS, MEM, -1, 
1718, 97, NYK, MIA, 1, 
1718, 97, TOR, MIL, -1, 
1718, 97, DET, PHI, 1, 
1718, 97, ATL, POR, 1, 
1718, 97, PHO, SAS, 1, 
1718, 98, BOS, BRK, -1, 
1718, 98, HOU, DET, 1, 
1718, 98, CHI, IND, 1, 
1718, 98, GSW, LAC, -1, 
1718, 98, NOP, MIN, 1, 
1718, 98, CLE, ORL, -1, 
1718, 98, DEN, SAC, 1, 
1718, 98, MIL, WAS, -1, 
1718, 99, NYK, DAL, -1, 
1718, 99, ATL, LAL, 1, 
1718, 99, UTA, MIA, 1, 
1718, 99, OKC, PHO, 1, 
1718, 99, SAS, POR, 1, 
1718, 100, TOR, BRK, -1, 
1718, 100, HOU, CHI, -1, 
1718, 100, DEN, GSW, 1, 
1718, 100, MIL, IND, 1, 
1718, 100, ATL, LAC, 1, 
1718, 100, CLE, MIN, 1, 
1718, 100, DET, NOP, 1, 
1718, 100, SAS, SAC, -1, 
1718, 101, ORL, DAL, 1, 
1718, 101, SAC, LAL, 1, 
1718, 101, POR, OKC, -1, 
1718, 101, MIA, TOR, -1, 
1718, 102, DET, BRK, -1, 
1718, 102, DAL, CHO, -1, 
1718, 102, ATL, DEN, -1, 
1718, 102, LAC, GSW, -1, 
1718, 102, POR, HOU, 1, 
1718, 102, MIA, IND, -1, 
1718, 102, NOP, MEM, 1, 
1718, 102, ORL, MIL, 1, 
1718, 102, OKC, MIN, 1, 
1718, 102, CHI, NYK, -1, 
1718, 102, UTA, WAS, -1, 
1718, 103, SAS, LAL, 1, 
1718, 103, BOS, PHI, -1, 
1718, 103, LAC, SAC, -1, 
1718, 103, CLE, TOR, 1, 
1718, 104, BRK, ATL, -1, 
1718, 104, UTA, CHO, 1, 
1718, 104, MEM, DEN, 1, 
1718, 104, CLE, IND, 1, 
1718, 104, GSW, MIL, -1, 
1718, 104, NYK, MIN, 1, 
1718, 104, POR, NOP, 1, 
1718, 104, HOU, PHO, -1, 
1718, 104, ORL, WAS, 1, 
1718, 105, DET, CHI, 1, 
1718, 105, OKC, CHO, -1, 
1718, 105, LAL, DAL, -1, 
1718, 105, SAC, LAC, 1, 
1718, 105, DEN, SAS, 1, 
1718, 105, GSW, TOR, -1, 
1718, 105, BRK, WAS, 1, 
1718, 106, MIL, MIA, 1, 
1718, 106, POR, MIN, 1, 
1718, 106, NOP, NYK, -1, 
1718, 106, IND, PHO, -1, 
1718, 107, SAS, ATL, 1, 
1718, 107, NYK, BRK, -1, 
1718, 107, MIA, CHI, 1, 
1718, 107, GSW, CLE, -1, 
1718, 107, CHO, DET, -1, 
1718, 107, HOU, LAC, 1, 
1718, 107, LAL, MEM, 1, 
1718, 107, SAC, OKC, 1, 
1718, 107, TOR, PHI, 1, 
1718, 107, IND, UTA, -1, 
1718, 107, MIL, WAS, -1, 
1718, 108, NOP, BOS, -1, 
1718, 108, DAL, DEN, 1, 
1718, 108, MIN, ORL, 1, 
1718, 108, PHO, POR, 1, 
1718, 109, NOP, ATL, 1, 
1718, 109, SAS, BRK, -1, 
1718, 109, GSW, CHI, -1, 
1718, 109, WAS, CHO, 1, 
1718, 109, DEN, LAC, 1, 
1718, 109, NYK, MEM, 1, 
1718, 109, MIA, MIL, -1, 
1718, 109, LAL, OKC, 1, 
1718, 109, UTA, SAC, -1, 
1718, 109, DET, TOR, 1, 
1718, 110, PHI, BOS, -1, 
1718, 110, ORL, CLE, 1, 
1718, 110, MIN, HOU, 1, 
1718, 110, IND, POR, 1, 
1718, 111, MIA, BRK, 1, 
1718, 111, PHO, DEN, -1, 
1718, 111, WAS, DET, -1, 
1718, 111, IND, LAL, 1, 
1718, 111, SAC, MEM, 1, 
1718, 111, SAS, TOR, 1, 
1718, 111, NYK, UTA, -1, 
1718, 112, CHI, ATL, -1, 
1718, 112, MIA, CHO, -1, 
1718, 112, OKC, CLE, -1, 
1718, 112, GSW, HOU, 1, 
1718, 112, TOR, MIN, 1, 
1718, 112, MEM, NOP, 1, 
1718, 112, MIL, PHI, 1, 
1718, 112, DAL, POR, 1, 
1718, 112, LAC, UTA, 1, 
1718, 113, ORL, BOS, -1, 
1718, 113, BRK, DET, -1, 
1718, 113, NYK, LAL, 1, 
1718, 113, IND, SAS, -1, 
1718, 114, UTA, ATL, 1, 
1718, 114, SAC, CHO, 1, 
1718, 114, WAS, DAL, 1, 
1718, 114, POR, DEN, 1, 
1718, 114, MIA, HOU, 1, 
1718, 114, MIN, LAC, -1, 
1718, 114, PHI, MEM, 1, 
1718, 114, PHO, MIL, 1, 
1718, 114, CHI, NOP, 1, 
1718, 115, NYK, GSW, 1, 
1718, 115, BOS, LAL, 1, 
1718, 115, BRK, OKC, 1, 
1718, 115, SAC, ORL, -1, 
1718, 115, CLE, SAS, 1, 
1718, 116, TOR, ATL, -1, 
1718, 116, NOP, CHO, -1, 
1718, 116, HOU, DAL, -1, 
1718, 116, UTA, DET, -1, 
1718, 116, PHO, IND, 1, 
1718, 116, BOS, LAC, -1, 
1718, 116, SAS, MEM, -1, 
1718, 116, CHI, PHI, 1, 
1718, 116, MIN, POR, 1, 
1718, 117, NYK, DEN, 1, 
1718, 117, MIN, GSW, 1, 
1718, 117, SAC, MIA, -1, 
1718, 117, WAS, OKC, 1, 
1718, 118, LAL, CHI, -1, 
1718, 118, ATL, CHO, 1, 
1718, 118, IND, CLE, 1, 
1718, 118, POR, DAL, -1, 
1718, 118, LAC, MEM, -1, 
1718, 118, BRK, MIL, 1, 
1718, 118, HOU, NOP, 1, 
1718, 118, NYK, PHO, -1, 
1718, 118, PHI, SAS, -1, 
1718, 118, UTA, TOR, -1, 
1718, 119, WAS, ATL, -1, 
1718, 119, DAL, DEN, 1, 
1718, 119, OKC, DET, -1, 
1718, 119, BOS, GSW, 1, 
1718, 119, ORL, IND, 1, 
1718, 119, CHO, MIA, 1, 
1718, 119, BRK, MIN, 1, 
1718, 120, MIL, CHI, -1, 
1718, 120, DET, CLE, 1, 
1718, 120, PHO, HOU, 1, 
1718, 120, LAC, NOP, -1, 
1718, 120, PHI, OKC, 1, 
1718, 120, SAC, SAS, 1, 
1718, 120, LAL, TOR, 1, 
1718, 121, MIN, ATL, 1, 
1718, 121, MIA, DAL, -1, 
1718, 121, BOS, DEN, -1, 
1718, 121, CHO, IND, 1, 
1718, 121, PHO, MEM, 1, 
1718, 121, PHI, MIL, 1, 
1718, 122, CLE, DET, 1, 
1718, 122, ORL, HOU, 1, 
1718, 122, POR, LAC, -1, 
1718, 122, SAC, NOP, -1, 
1718, 122, BRK, NYK, 1, 
1718, 122, DEN, SAS, 1, 
1718, 122, MIN, TOR, 1, 
1718, 122, GSW, UTA, 1, 
1718, 122, OKC, WAS, 1, 
1718, 123, CHO, ATL, -1, 
1718, 123, NYK, BOS, 1, 
1718, 123, PHI, BRK, 1, 
1718, 123, MIA, CLE, 1, 
1718, 123, MEM, IND, 1, 
1718, 123, LAL, ORL, 1, 
1718, 123, DAL, PHO, 1, 
1718, 123, CHI, POR, 1, 
1718, 124, OKC, DEN, 1, 
1718, 124, MEM, DET, 1, 
1718, 124, MIL, MIN, 1, 
1718, 124, HOU, SAS, -1, 
1718, 124, TOR, WAS, 1, 
1718, 125, ATL, BOS, 1, 
1718, 125, LAL, BRK, -1, 
1718, 125, IND, CHO, 1, 
1718, 125, NYK, MIL, 1, 
1718, 125, NOP, OKC, -1, 
1718, 125, MIA, PHI, 1, 
1718, 125, UTA, PHO, -1, 
1718, 125, GSW, SAC, -1, 
1718, 125, POR, TOR, 1, 
1718, 126, HOU, CLE, -1, 
1718, 126, GSW, DEN, 1, 
1718, 126, MIA, DET, 1, 
1718, 126, PHI, IND, 1, 
1718, 126, CHI, LAC, 1, 
1718, 126, NOP, MIN, 1, 
1718, 126, WAS, ORL, -1, 
1718, 126, DAL, SAC, -1, 
1718, 126, UTA, SAS, -1, 
1718, 127, POR, BOS, 1, 
1718, 127, MIL, BRK, -1, 
1718, 127, ATL, NYK, -1, 
1718, 127, LAL, OKC, -1, 
1718, 127, CHO, PHO, -1, 
1718, 127, MEM, TOR, 1, 
1718, 128, CHO, DEN, 1, 
1718, 128, POR, DET, 1, 
1718, 128, WAS, IND, -1, 
1718, 128, DAL, LAC, 1, 
1718, 128, ORL, MIA, -1, 
1718, 128, UTA, NOP, -1, 
1718, 128, CHI, SAC, 1, 
1718, 129, MEM, ATL, 1, 
1718, 129, HOU, BRK, -1, 
1718, 129, OKC, GSW, -1, 
1718, 129, PHO, LAL, 1, 
1718, 129, MIL, NYK, -1, 
1718, 129, CLE, ORL, 1, 
1718, 129, WAS, PHI, 1, 
1718, 129, BOS, TOR, 1, 
1718, 130, MIN, CLE, 1, 
1718, 130, BRK, DET, 1, 
1718, 130, UTA, MEM, -1, 
1718, 130, HOU, MIA, -1, 
1718, 130, SAS, PHO, -1, 
1718, 131, DAL, GSW, 1, 
1718, 131, OKC, LAL, 1, 
1718, 131, ATL, ORL, 1, 
1718, 131, CHO, POR, 1, 
1718, 131, NYK, TOR, 1, 
1718, 131, BOS, WAS, -1, 
1718, 132, CLE, ATL, -1, 
1718, 132, IND, BOS, -1, 
1718, 132, MIN, CHI, 1, 
1718, 132, LAC, DET, -1, 
1718, 132, DEN, HOU, 1, 
1718, 132, MIL, MIA, 1, 
1718, 132, NOP, PHI, 1, 
1718, 132, POR, SAC, -1, 
1718, 132, CHO, UTA, 1, 
1718, 133, NOP, BRK, -1, 
1718, 133, WAS, CHI, -1, 
1718, 133, LAL, DAL, 1, 
1718, 133, SAS, GSW, 1, 
1718, 133, MIL, ORL, -1, 
1718, 133, LAC, PHI, 1, 
1718, 133, DEN, PHO, -1, 
1718, 134, DET, ATL, 1, 
1718, 134, CLE, BOS, -1, 
1718, 134, TOR, CHO, -1, 
1718, 134, DAL, HOU, 1, 
1718, 134, NYK, IND, 1, 
1718, 134, SAC, MIN, 1, 
1718, 134, MEM, OKC, 1, 
1718, 134, UTA, POR, -1, 
1718, 135, LAC, BRK, -1, 
1718, 135, ORL, CHI, 1, 
1718, 135, NOP, DET, -1, 
1718, 135, PHO, GSW, 1, 
1718, 135, NYK, PHI, 1, 
1718, 135, SAS, UTA, 1, 
1718, 136, SAC, DAL, -1, 
1718, 136, SAS, DEN, 1, 
1718, 136, ATL, MIL, 1, 
1718, 136, HOU, MIN, -1, 
1718, 136, CLE, OKC, -1, 
1718, 136, MIA, TOR, 1, 
1718, 137, LAC, BOS, -1, 
1718, 137, IND, BRK, -1, 
1718, 137, TOR, CHI, -1, 
1718, 137, ATL, DET, 1, 
1718, 137, SAC, HOU, 1, 
1718, 137, OKC, MEM, -1, 
1718, 137, LAL, NOP, 1, 
1718, 137, WAS, NYK, -1, 
1718, 137, CHO, ORL, -1, 
1718, 137, MIA, PHI, 1, 
1718, 137, GSW, POR, 1, 
1718, 137, PHO, UTA, 1, 
1718, 138, DEN, MIL, -1, 
1718, 138, LAL, MIN, 1, 
1718, 145, PHI, CHI, -1, 
1718, 145, BRK, CHO, 1, 
1718, 145, WAS, CLE, -1, 
1718, 145, LAC, GSW, 1, 
1718, 145, NYK, ORL, -1, 
1718, 145, OKC, SAC, -1, 
1718, 146, SAS, DEN, 1, 
1718, 146, BOS, DET, -1, 
1718, 146, MIN, HOU, 1, 
1718, 146, ATL, IND, 1, 
1718, 146, DAL, LAL, 1, 
1718, 146, CLE, MEM, -1, 
1718, 146, MIA, NOP, 1, 
1718, 146, LAC, PHO, -1, 
1718, 146, MIL, TOR, -1, 
1718, 146, POR, UTA, -1, 
1718, 146, CHO, WAS, -1, 
1718, 147, OKC, GSW, 1, 
1718, 147, MEM, MIA, 1, 
1718, 147, CHI, MIN, 1, 
1718, 147, BOS, NYK, -1, 
1718, 147, ORL, PHI, 1, 
1718, 147, POR, PHO, -1, 
1718, 147, LAL, SAC, -1, 
1718, 147, DAL, UTA, 1, 
1718, 148, DET, CHO, 1, 
1718, 148, SAS, CLE, -1, 
1718, 148, HOU, DEN, -1, 
1718, 148, NOP, MIL, -1, 
1718, 148, PHI, WAS, 1, 
1718, 149, LAL, ATL, -1, 
1718, 149, MEM, BOS, 1, 
1718, 149, CHI, BRK, 1, 
1718, 149, IND, DAL, 1, 
1718, 149, PHO, NOP, 1, 
1718, 149, GSW, NYK, -1, 
1718, 149, ORL, OKC, 1, 
1718, 149, MIN, SAC, -1, 
1718, 149, DET, TOR, 1, 
1718, 149, HOU, UTA, -1, 
1718, 150, CHI, CHO, 1, 
1718, 150, BRK, CLE, 1, 
1718, 150, LAC, DEN, -1, 
1718, 150, PHI, MIA, 1, 
1718, 150, WAS, MIL, -1, 
1718, 150, SAC, POR, 1, 
1718, 151, IND, ATL, 1, 
1718, 151, CHO, BOS, 1, 
1718, 151, OKC, DAL, -1, 
1718, 151, MIL, DET, 1, 
1718, 151, HOU, LAC, -1, 
1718, 151, PHO, MEM, -1, 
1718, 151, TOR, ORL, -1, 
1718, 151, NOP, SAS, -1, 
1718, 151, GSW, WAS, -1, 
1718, 152, PHI, CLE, -1, 
1718, 152, LAL, MIA, -1, 
1718, 152, MIN, POR, 1, 
1718, 152, BRK, SAC, 1, 
1718, 153, GSW, ATL, -1, 
1718, 153, DAL, CHI, 1, 
1718, 153, NYK, LAC, 1, 
1718, 153, DEN, MEM, -1, 
1718, 153, IND, MIL, -1, 
1718, 153, DET, ORL, 1, 
1718, 153, CHO, PHI, 1, 
1718, 153, OKC, PHO, -1, 
1718, 153, MIN, UTA, 1, 
1718, 153, TOR, WAS, -1, 
1718, 154, DEN, CLE, -1, 
1718, 154, BOS, HOU, 1, 
1718, 154, DET, MIA, 1, 
1718, 154, MEM, ORL, 1, 
1718, 154, OKC, POR, 1, 
1718, 154, UTA, SAC, -1, 
1718, 154, LAL, SAS, -1, 
1718, 155, PHO, ATL, 1, 
1718, 155, NOP, DAL, -1, 
1718, 155, BRK, LAC, 1, 
1718, 155, PHI, MIL, 1, 
1718, 155, NYK, SAC, 1, 
1718, 155, CHO, TOR, 1, 
1718, 155, IND, WAS, -1, 
1718, 156, BOS, CHI, -1, 
1718, 156, DET, CLE, 1, 
1718, 156, MIL, IND, 1, 
1718, 156, POR, LAL, -1, 
1718, 156, PHO, MIA, 1, 
1718, 156, MEM, SAS, 1, 
1718, 156, ORL, UTA, 1, 
1718, 157, PHI, CHO, -1, 
1718, 157, DEN, DAL, 1, 
1718, 157, BRK, GSW, 1, 
1718, 157, NOP, LAC, -1, 
1718, 157, HOU, OKC, -1, 
1718, 157, NYK, POR, 1, 
1718, 157, ATL, TOR, 1, 
1718, 157, MIA, WAS, 1, 
1718, 158, MEM, CHI, 1, 
1718, 158, CLE, DEN, -1, 
1718, 158, TOR, DET, -1, 
1718, 158, UTA, IND, -1, 
1718, 158, ORL, LAL, 1, 
1718, 158, HOU, MIL, -1, 
1718, 158, NOP, SAC, -1, 
1718, 159, BRK, CHO, -1, 
1718, 159, SAS, GSW, 1, 
1718, 159, PHI, MIA, 1, 
1718, 159, BOS, MIN, -1, 
1718, 159, PHO, OKC, 1, 
1718, 160, LAL, DEN, 1, 
1718, 160, CHI, DET, 1, 
1718, 160, ATL, IND, 1, 
1718, 160, CLE, LAC, 1, 
1718, 160, UTA, MEM, -1, 
1718, 160, NYK, MIL, 1, 
1718, 160, WAS, NOP, -1, 
1718, 160, GSW, POR, 1, 
1718, 160, ORL, SAC, 1, 
1718, 160, HOU, TOR, 1, 
1718, 161, PHO, CHO, 1, 
1718, 161, MEM, DAL, 1, 
1718, 161, ORL, LAC, 1, 
1718, 161, WAS, MIA, 1, 
1718, 161, SAS, OKC, 1, 
1718, 162, CHI, ATL, -1, 
1718, 162, IND, BOS, -1, 
1718, 162, PHI, BRK, -1, 
1718, 162, HOU, DAL, -1, 
1718, 162, SAC, DEN, 1, 
1718, 162, CLE, LAL, 1, 
1718, 162, GSW, MIN, 1, 
1718, 162, UTA, NOP, -1, 
1718, 162, TOR, NYK, -1, 
1718, 163, SAS, HOU, 1, 
1718, 163, MIL, MEM, -1, 
1718, 163, SAC, OKC, 1, 
1718, 163, MIA, POR, 1, 
1718, 164, OKC, ATL, -1, 
1718, 164, TOR, BRK, -1, 
1718, 164, LAC, CHI, -1, 
1718, 164, DEN, LAL, 1, 
1718, 164, CHO, NOP, 1, 
1718, 164, DAL, NYK, -1, 
1718, 164, IND, PHI, -1, 
1718, 164, CLE, PHO, -1, 
1718, 164, ORL, SAS, 1, 
1718, 164, DET, UTA, 1, 
1718, 164, MIN, WAS, -1, 
1718, 165, WAS, BOS, -1, 
1718, 165, LAL, GSW, 1, 
1718, 165, MIL, ORL, 1, 
1718, 165, MIA, SAC, 1, 
1718, 166, CHO, ATL, -1, 
1718, 166, DET, DEN, 1, 
1718, 166, LAC, HOU, 1, 
1718, 166, TOR, IND, -1, 
1718, 166, CHI, MEM, -1, 
1718, 166, PHI, NYK, -1, 
